LJ032-0275|the Commission concluded that the rifle used to assassinate President Kennedy and wound Governor Connally was owned and possessed by Lee Harvey Oswald.|the Commission concluded that the rifle used to assassinate President Kennedy and wound Governor Connally was owned and possessed by Lee Harvey Oswald.
LJ043-0108|Oswald's employment problems became more difficult. He left his wife and child at the home of a friend, Mrs. Ruth Paine, of Irving, Texas.|Oswald's employment problems became more difficult. He left his wife and child at the home of a friend, Mrs. Ruth Paine, of Irving, Texas.
LJ045-0248|He also had demonstrated a capacity to act decisively and without regard to the consequences when such action would further his aims of the moment.|He also had demonstrated a capacity to act decisively and without regard to the consequences when such action would further his aims of the moment.
LJ048-0110|Since the President was to be at the Trade Mart longer than at any other location in Dallas and in view of the security hazards presented by the building,|Since the President was to be at the Trade Mart longer than at any other location in Dallas and in view of the security hazards presented by the building,
LJ048-0273|that under ordinary circumstances he would have taken disciplinary action against those agents who had been drinking in clear violation of the regulation.|that under ordinary circumstances he would have taken disciplinary action against those agents who had been drinking in clear violation of the regulation.
LJ050-0173|that coordination might be achieved to a greater extent than seems now to be contemplated, without interference with the primary mission of each agency involved.|that coordination might be achieved to a greater extent than seems now to be contemplated, without interference with the primary mission of each agency involved.
LJ050-0176|to establish liaison with local intelligence gathering agencies and to provide for the immediate evaluation of information received from them.|to establish liaison with local intelligence gathering agencies and to provide for the immediate evaluation of information received from them.
LJ050-0268|The Service should negotiate a memorandum of understanding with each agency that has been assisting it and from which it can expect to need help in the future.|The Service should negotiate a memorandum of understanding with each agency that has been assisting it and from which it can expect to need help in the future.
LJ006-0125|It was not strange that he should sometimes misuse his power, and when prisoners were not to be cajoled into securing his legal services,|It was not strange that he should sometimes misuse his power, and when prisoners were not to be cajoled into securing his legal services,
LJ019-0026|of course with the added improvements following longer experience, of the pattern originated by the architectural genius of Sir Joshua Jebb.|of course with the added improvements following longer experience, of the pattern originated by the architectural genius of Sir Joshua Jebb.
LJ032-0202|Two pictures were taken. The Commission has concluded that the rifle shown in these pictures is the same rifle which was found on the sixth floor of the Depository Building|Two pictures were taken. The Commission has concluded that the rifle shown in these pictures is the same rifle which was found on the sixth floor of the Depository Building
LJ033-0044|In the garage were the personal belongings of the Oswald family including, as the evidence has shown, the rifle wrapped in the old brown and green blanket.|In the garage were the personal belongings of the Oswald family including, as the evidence has shown, the rifle wrapped in the old brown and green blanket.
LJ041-0114|3 months prior to his regularly scheduled separation date, ostensibly to care for his mother who had been injured in an accident at her work.|three months prior to his regularly scheduled separation date, ostensibly to care for his mother who had been injured in an accident at her work.
LJ044-0118|He anticipated that the full disclosure of his defection would hinder him in, quote, the struggle for progress and freedom in the United States, end quote.|He anticipated that the full disclosure of his defection would hinder him in, quote, the struggle for progress and freedom in the United States, end quote.
LJ047-0241|that the FBI had known about Oswald and, in particular, of his presence in Dallas and his employment at the Texas School Book Depository Building.|that the FBI had known about Oswald and, in particular, of his presence in Dallas and his employment at the Texas School Book Depository Building.
LJ049-0181|that too much emphasis is placed by both on the investigation of specific threats by individuals and not enough on dangers from other sources.|that too much emphasis is placed by both on the investigation of specific threats by individuals and not enough on dangers from other sources.
LJ005-0299|The whole question was again dealt with in Lord John Russell's bill for the reform of the municipal corporations, and with a more liberal election of town councilors,|The whole question was again dealt with in Lord John Russell's bill for the reform of the municipal corporations, and with a more liberal election of town councilors,
LJ007-0110|The rest were detained for more than a month, it being considered that they were the most guilty, as being either professional agents, who advised the others to abscond,|The rest were detained for more than a month, it being considered that they were the most guilty, as being either professional agents, who advised the others to abscond,
LJ009-0155|drawn to this terrible exhibition by the example of his father, the more celebrated Edmund Kean, who had witnessed the execution of Thistlewood|drawn to this terrible exhibition by the example of his father, the more celebrated Edmund Kean, who had witnessed the execution of Thistlewood
LJ011-0007|and was told by Mr. Fauntleroy that the lady had desired him to sell out, "which I have done," added the fraudulent banker, "and here are the proceeds,"|and was told by Mr. Fauntleroy that the lady had desired him to sell out, "which I have done," added the fraudulent banker, "and here are the proceeds,"
LJ017-0013|so called after its inventress, a Roman woman named Toffana, and which was so widely adopted by ladies anxious to get rid of their husbands,|so called after its inventress, a Roman woman named Toffana, and which was so widely adopted by ladies anxious to get rid of their husbands,
LJ019-0391|to close useless prisons, and to insure that uniformity of system which all thoughtful persons had long admitted to be of paramount importance|to close useless prisons, and to insure that uniformity of system which all thoughtful persons had long admitted to be of paramount importance
LJ031-0071|described a large, gaping wound in the right rear part of the head, with substantial damage and exposure of brain tissue, and a considerable loss of blood.|described a large, gaping wound in the right rear part of the head, with substantial damage and exposure of brain tissue, and a considerable loss of blood.
LJ033-0119|Moreover, in an interview on December 1, 1963, with agents of the FBI, Frazier had marked the point on the back seat of his car|Moreover, in an interview on December one, nineteen sixty-three, with agents of the FBI, Frazier had marked the point on the back seat of his car
LJ044-0100|Following the disclosure of his defection, Oswald sought advice from the Communist Party, U.S.A., concerning his Fair Play for Cuba activity.|Following the disclosure of his defection, Oswald sought advice from the Communist Party, U.S.A., concerning his Fair Play for Cuba activity.
LJ045-0140|The arguments he used to justify his use of the alias suggest that Oswald may have come to think that the whole world was becoming involved|The arguments he used to justify his use of the alias suggest that Oswald may have come to think that the whole world was becoming involved
LJ002-0322|Share in the weekly allowance of meat might also be denied to debtors who had not paid "garnish," as well as in the weekly grant from the charitable fund.|Share in the weekly allowance of meat might also be denied to debtors who had not paid "garnish," as well as in the weekly grant from the charitable fund.
LJ005-0165|They were so radically bad that reform seemed hopeless, and it was thought wiser not to bring them under provisions which clearly could not be enforced.|They were so radically bad that reform seemed hopeless, and it was thought wiser not to bring them under provisions which clearly could not be enforced.
LJ006-0057|Not only were the wards thus needlessly crammed, and for no reason but the niggardliness of the corporation which refused a proper supply of bedding|Not only were the wards thus needlessly crammed, and for no reason but the niggardliness of the corporation which refused a proper supply of bedding
LJ008-0094|His appearance on the scaffold was the signal for three prolonged shouts from an innumerable populace, "the brutal effusion of one common sentiment."|His appearance on the scaffold was the signal for three prolonged shouts from an innumerable populace, "the brutal effusion of one common sentiment."
LJ012-0067|But Mrs. Solomons could not resist the temptation to dabble in stolen goods, and she was found shipping watches of the wrong category to New York.|But Mrs. Solomons could not resist the temptation to dabble in stolen goods, and she was found shipping watches of the wrong category to New York.
LJ016-0023|the wounds broke open and bled profusely while the last dread penalty was being performed, to the manifest excitement and indignation of the crowd.|the wounds broke open and bled profusely while the last dread penalty was being performed, to the manifest excitement and indignation of the crowd.
LJ016-0421|brutal creature who showed no remorse, but was subject to fits of ungovernable passion, when she broke out into language the most appalling.|brutal creature who showed no remorse, but was subject to fits of ungovernable passion, when she broke out into language the most appalling.
LJ035-0040|As Baker reached the second floor, he was about 20 feet from the vestibule door. He intended to continue around to his left toward the stairway going up|As Baker reached the second floor, he was about twenty feet from the vestibule door. He intended to continue around to his left toward the stairway going up
LJ044-0204|prominently reported President Kennedy as having, quote, all but invited the Cuban people today to overthrow Fidel Castro's Communist regime|prominently reported President Kennedy as having, quote, all but invited the Cuban people today to overthrow Fidel Castro's Communist regime
LJ002-0308|nor was non-payment made a pretext for further imprisonment, thanks to the humanity of the jailer, or the funds provided by various charities.|nor was non-payment made a pretext for further imprisonment, thanks to the humanity of the jailer, or the funds provided by various charities.
LJ005-0128|The interior of one prison was illuminated throughout with gas, -- still a novelty, which had been generally adopted in London only four years previously,|The interior of one prison was illuminated throughout with gas, -- still a novelty, which had been generally adopted in London only four years previously,
LJ008-0158|The pressure soon became so frightful that many would have willingly escaped from the crowd; but their attempts only increased the general confusion.|The pressure soon became so frightful that many would have willingly escaped from the crowd; but their attempts only increased the general confusion.
LJ011-0080|His first forgery was the marvelous imitation of the signature of the Hon. Mr. Neville, M.P., who wrote an extremely cramped and curious hand.|His first forgery was the marvelous imitation of the signature of the Hon. Mr. Neville, M.P., who wrote an extremely cramped and curious hand.
LJ012-0100|Some ham sandwiches, several cigar ends, and two empty champagne bottles were found on the premises next day, showing how they had passed their time.|Some ham sandwiches, several cigar ends, and two empty champagne bottles were found on the premises next day, showing how they had passed their time.
LJ019-0137|The prison population of Newgate was still subject to great fluctuations, but it seldom rose above two hundred and fifty or three hundred|The prison population of Newgate was still subject to great fluctuations, but it seldom rose above two hundred and fifty or three hundred
LJ020-0024|knead and set for risings first and second, as you have already been instructed. This sponge will be found especially useful in making Graham Bread.|knead and set for risings first and second, as you have already been instructed. This sponge will be found especially useful in making Graham Bread.
LJ028-0416|(if man may speak so confidently of His great impenetrable counsels), for an eternal Testimony of His great work in the confusion of Man's pride,|(if man may speak so confidently of His great impenetrable counsels), for an eternal Testimony of His great work in the confusion of Man's pride,
LJ038-0149|During the first interrogation on November 22, Fritz asked Oswald to account for himself at the time the President was shot.|During the first interrogation on November twenty-two, Fritz asked Oswald to account for himself at the time the President was shot.
LJ047-0218|had discussed the President's visit on several occasions, including the regular biweekly conference on the morning of November 22|had discussed the President's visit on several occasions, including the regular biweekly conference on the morning of November twenty-two
LJ008-0242|famous in the annals of Newgate for the hardihood they had displayed in the hour of execution, when they terminated their career of crime at the gallows.|famous in the annals of Newgate for the hardihood they had displayed in the hour of execution, when they terminated their career of crime at the gallows.
LJ009-0129|that many of the kneeling men or boys laughed while they knelt, pinched each other, and, when they could do so without fear of being seen by any officer of the prison,|that many of the kneeling men or boys laughed while they knelt, pinched each other, and, when they could do so without fear of being seen by any officer of the prison,
LJ012-0124|One was occupied by the Portuguese ambassador, who lost a quantity of jewelery from an escritoire, and his neighbors lost plate and cash.|One was occupied by the Portuguese ambassador, who lost a quantity of jewelery from an escritoire, and his neighbors lost plate and cash.
LJ014-0106|The lime had done its work so rapidly that the features would have been indistinguishable but for the prominent chin and a set of false teeth.|The lime had done its work so rapidly that the features would have been indistinguishable but for the prominent chin and a set of false teeth.
LJ019-0350|The funds necessary would be advanced by the Public Works Loan Commissioners, and the interest might be charged against the county or borough rates.|The funds necessary would be advanced by the Public Works Loan Commissioners, and the interest might be charged against the county or borough rates.
LJ019-0361|who was bound to report any deficiencies and abuses he might find at his periodical visits. The Secretary of State might go further.|who was bound to report any deficiencies and abuses he might find at his periodical visits. The Secretary of State might go further.
LJ029-0028|Everyone agreed that, if there was sufficient time, a motorcade through downtown Dallas would be the best way for the people to see their President.|Everyone agreed that, if there was sufficient time, a motorcade through downtown Dallas would be the best way for the people to see their President.
LJ029-0073|that the President would arrive and depart from Dallas' Love Field; that a motorcade through the downtown area of Dallas to the luncheon site should be arranged;|that the President would arrive and depart from Dallas' Love Field; that a motorcade through the downtown area of Dallas to the luncheon site should be arranged;
LJ044-0093|and was extremely believable before this. We thought the fellow could probably get quite a few members if he was really indeed serious about getting members.|and was extremely believable before this. We thought the fellow could probably get quite a few members if he was really indeed serious about getting members.
LJ048-0116|Agent Lawson was not given written instructions concerning the Dallas trip or advice about any peculiar problems which it might involve;|Agent Lawson was not given written instructions concerning the Dallas trip or advice about any peculiar problems which it might involve;
LJ049-0147|This arrangement would provide a continuing high-level contact for agencies that may wish to consult respecting particular protective measures.|This arrangement would provide a continuing high-level contact for agencies that may wish to consult respecting particular protective measures.
LJ001-0169|The paper used for printing the small highly ornamented French service-books about the beginning of the sixteenth century is a model in this respect,|The paper used for printing the small highly ornamented French service-books about the beginning of the sixteenth century is a model in this respect,
LJ005-0046|The good it tried to do took active shape in the establishment of temporary refuges -- at Hoxton for males, and in the Hackney Road for females|The good it tried to do took active shape in the establishment of temporary refuges -- at Hoxton for males, and in the Hackney Road for females
LJ009-0150|So far as I can find, Courvoisier was the last condemned criminal who was thus exhibited to a crowd of morbidly curious spectators.|So far as I can find, Courvoisier was the last condemned criminal who was thus exhibited to a crowd of morbidly curious spectators.
LJ012-0116|A fire was lit in it, and the maid in doing so threw a lot of rubbish, as it seemed, which had accumulated under the grate, on top of the burning coals.|A fire was lit in it, and the maid in doing so threw a lot of rubbish, as it seemed, which had accumulated under the grate, on top of the burning coals.
LJ015-0132|The total amount was never exactly made out, but the false stock created and issued by him was estimated at two hundred twenty thousand pounds.|The total amount was never exactly made out, but the false stock created and issued by him was estimated at two hundred twenty thousand pounds.
LJ016-0306|and the question, as part of the whole subject of capital punishment, had been referred to a royal commission in January 1864.|and the question, as part of the whole subject of capital punishment, had been referred to a royal commission in January eighteen sixty-four.
LJ016-0373|and for the greater security of prisoners it is roofed in with iron bars which gives it, at least overhead, the aspect of a huge cage.|and for the greater security of prisoners it is roofed in with iron bars which gives it, at least overhead, the aspect of a huge cage.
LJ017-0269|let down. A full view of them was thus at all times obtainable by the officers who, without intermission, day and night patrolled the ward.|let down. A full view of them was thus at all times obtainable by the officers who, without intermission, day and night patrolled the ward.
LJ018-0112|It was one of these, Glendinning, who had allowed himself to be utilized for some time in this way, whose capture led to the breaking up of the gang.|It was one of these, Glendinning, who had allowed himself to be utilized for some time in this way, whose capture led to the breaking up of the gang.
LJ025-0052|the greatest and most rapid revolution which biological science has ever undergone was effected by the application of the modern microscope|the greatest and most rapid revolution which biological science has ever undergone was effected by the application of the modern microscope
LJ039-0101|He went through a series of exercises called dry firing where he assumed all positions which would later be used in the qualification course.|He went through a series of exercises called dry firing where he assumed all positions which would later be used in the qualification course.
LJ041-0075|that authority, particularly the Marine Corps, ought to be able to recognize talent such as his own, without a given magic college degree,|that authority, particularly the Marine Corps, ought to be able to recognize talent such as his own, without a given magic college degree,
LJ049-0166|Although the FBI is not charged with the physical protection of the President, it does have an assignment, as do other Government agencies,|Although the FBI is not charged with the physical protection of the President, it does have an assignment, as do other Government agencies,
LJ003-0124|He was charged with moving something which should not be touched, with leaving a door open, or coughing maliciously to the disturbance of his companions.|He was charged with moving something which should not be touched, with leaving a door open, or coughing maliciously to the disturbance of his companions.
LJ007-0234|slanting downwards from the top of the walls to the outside adjoining the slaughterhouses of Newgate market; and occasionally, in hot weather,|slanting downwards from the top of the walls to the outside adjoining the slaughterhouses of Newgate market; and occasionally, in hot weather,
LJ014-0079|and which he mistook for a drain, and that while he was speaking to her she put the muzzle of a pistol close to the back of his head and shot him down.|and which he mistook for a drain, and that while he was speaking to her she put the muzzle of a pistol close to the back of his head and shot him down.
LJ016-0259|The graphic and terrible account given by Charles Dickens of the awful scene before Horsemonger Lane Jail, at the execution of the Mannings,|The graphic and terrible account given by Charles Dickens of the awful scene before Horsemonger Lane Jail, at the execution of the Mannings,
LJ030-0081|They were instructed to watch particularly for thrown objects, sudden actions in the crowd, and any movements toward the Presidential car.|They were instructed to watch particularly for thrown objects, sudden actions in the crowd, and any movements toward the Presidential car.
LJ040-0018|the Commission is not able to reach any definite conclusions as to whether or not he was, quote, sane, unquote, under prevailing legal standards.|the Commission is not able to reach any definite conclusions as to whether or not he was, quote, sane, unquote, under prevailing legal standards.
LJ043-0184|to carry out a carefully planned killing of another human being and was willing to consummate such a purpose if he thought there was sufficient reason to do so.|to carry out a carefully planned killing of another human being and was willing to consummate such a purpose if he thought there was sufficient reason to do so.
LJ047-0021|information regarding his relations with the U.S. Embassy in Moscow and background data relating largely to his prior military service,|information regarding his relations with the U.S. Embassy in Moscow and background data relating largely to his prior military service,
LJ049-0083|it has long been a Federal crime to conspire to injure any Federal officer, on account of, or while he is engaged in, the lawful discharge of the duties of his office.|it has long been a Federal crime to conspire to injure any Federal officer, on account of, or while he is engaged in, the lawful discharge of the duties of his office.
LJ008-0095|It was said that so large a crowd had never collected since the execution of Mrs. Brownrigg, nor had the public indignation risen so high.|It was said that so large a crowd had never collected since the execution of Mrs. Brownrigg, nor had the public indignation risen so high.
LJ009-0220|the bodies of all prisoners convicted of murder should either be hung in chains, or buried under the gallows on which they had been executed,|the bodies of all prisoners convicted of murder should either be hung in chains, or buried under the gallows on which they had been executed,
LJ013-0188|Further investigation was rewarded by the discovery in the pantry of a split gold ring, used by Lord William to carry his keys on;|Further investigation was rewarded by the discovery in the pantry of a split gold ring, used by Lord William to carry his keys on;
LJ016-0156|at no elevation affords the only drop, strangulation would seldom supervene but for the resolution of the miserable felo de se.|at no elevation affords the only drop, strangulation would seldom supervene but for the resolution of the miserable felo de se.
LJ017-0139|presenting still greater features of resemblance with Palmer's, for both were medical men, and both raised difficult questions of medical jurisprudence.|presenting still greater features of resemblance with Palmer's, for both were medical men, and both raised difficult questions of medical jurisprudence.
LJ018-0099|Among them was a man named Chandler, formerly a bill discounter by profession, who by degrees, to meet his extravagant expenditure,|Among them was a man named Chandler, formerly a bill discounter by profession, who by degrees, to meet his extravagant expenditure,
LJ022-0057|The program for social security now pending before the Congress is a necessary part of the future unemployment policy of the government.|The program for social security now pending before the Congress is a necessary part of the future unemployment policy of the government.
LJ037-0085|She was not sure whether she had seen his picture in a newspaper on the afternoon or evening of November 22 prior to the lineup.|She was not sure whether she had seen his picture in a newspaper on the afternoon or evening of November twenty-two prior to the lineup.
LJ046-0211|For example, at the time of the assassination, the FBI Handbook, which is in the possession of every Bureau special agent, provided, quote,|For example, at the time of the assassination, the FBI Handbook, which is in the possession of every Bureau special agent, provided, quote,
LJ003-0298|for giving every prisoner a sleeping cell to himself, an amount of enlightenment which is hardly general among European nations at this|for giving every prisoner a sleeping cell to himself, an amount of enlightenment which is hardly general among European nations at this
LJ006-0046|There was no longer the faintest possible excuse for overcrowding. The numbers now committed to Newgate had sensibly diminished.|There was no longer the faintest possible excuse for overcrowding. The numbers now committed to Newgate had sensibly diminished.
LJ009-0122|particularly to those who desire now to offer up their praises and thanksgivings for thy late mercies vouchsafed unto them.|particularly to those who desire now to offer up their praises and thanksgivings for thy late mercies vouchsafed unto them.
LJ012-0225|they had also been seen to leave their cottage, carrying out a sack with something heavy inside. On this they were fully committed to Newgate for trial.|they had also been seen to leave their cottage, carrying out a sack with something heavy inside. On this they were fully committed to Newgate for trial.
LJ015-0037|and the partners had to decide between suspending payment or continuing to hold its head above water by flagitious processes.|and the partners had to decide between suspending payment or continuing to hold its head above water by flagitious processes.
LJ033-0136|A handmade bag of wrapping paper and tape was found in the southeast corner of the sixth floor alongside the window from which the shots were fired.|A handmade bag of wrapping paper and tape was found in the southeast corner of the sixth floor alongside the window from which the shots were fired.
LJ041-0139|It should be noted, however, that at the time Oswald fired the shots at the Presidential limousine the Governor occupied the seat in front of the President,|It should be noted, however, that at the time Oswald fired the shots at the Presidential limousine the Governor occupied the seat in front of the President,
LJ046-0047|Exposure of the President to public view through travel among the people of this country is a great and historic tradition of American life.|Exposure of the President to public view through travel among the people of this country is a great and historic tradition of American life.
LJ049-0005|Rigorous security precautions had been arranged at Love Field with the local law enforcement authorities by Agents Sorrels and Lawson.|Rigorous security precautions had been arranged at Love Field with the local law enforcement authorities by Agents Sorrels and Lawson.
LJ050-0169|and that many strongly held views are advanced in resistance to any suggestion that an effort be made to impose any degree of coordination.|and that many strongly held views are advanced in resistance to any suggestion that an effort be made to impose any degree of coordination.
LJ005-0256|in order to insure uniformity of discipline. It met on the 31st March, 1835, and continued its sittings well into July|in order to insure uniformity of discipline. It met on the thirty-first March, eighteen thirty-five, and continued its sittings well into July
LJ007-0184|The inspectors retorted without loss of time, reiterating their charges, and pointing out that the committee of aldermen by its own admission|The inspectors retorted without loss of time, reiterating their charges, and pointing out that the committee of aldermen by its own admission
LJ010-0067|This Thistlewood had seen many vicissitudes throughout his strange, adventurous career. The son of a respectable Lincolnshire farmer,|This Thistlewood had seen many vicissitudes throughout his strange, adventurous career. The son of a respectable Lincolnshire farmer,
LJ011-0200|and went on to say, "I do assure you, madam, that it shall be the anxious endeavor of my life to promote her happiness by every means in my power."|and went on to say, "I do assure you, madam, that it shall be the anxious endeavor of my life to promote her happiness by every means in my power."
LJ015-0264|The series of boldly-conceived and cleverly-executed forgeries in which James Townshend Saward, commonly called "Jem the Penman,"|The series of boldly-conceived and cleverly-executed forgeries in which James Townshend Saward, commonly called "Jem the Penman,"
LJ018-0176|Cummings, who had introduced Buncher to Griffiths, was also tried for being in possession of stolen bank paper for improper purposes.|Cummings, who had introduced Buncher to Griffiths, was also tried for being in possession of stolen bank paper for improper purposes.
LJ028-0235|In this distress either someone made this suggestion to him, or he bethought himself of a plan which he proceeded to put in execution.|In this distress either someone made this suggestion to him, or he bethought himself of a plan which he proceeded to put in execution.
LJ029-0139|in order to avoid the traffic hazards which would otherwise exist if right turns were permitted from both Main and Elm into the freeway.|in order to avoid the traffic hazards which would otherwise exist if right turns were permitted from both Main and Elm into the freeway.
LJ040-0144|potentially dangerous, that, quote, his outlook on life had strongly paranoid overtones, end quote, or that he should be institutionalized.|potentially dangerous, that, quote, his outlook on life had strongly paranoid overtones, end quote, or that he should be institutionalized.
LJ041-0076|and put them in positions of prominence, end quote. Oswald manifested this feeling about authority by baiting his officers.|and put them in positions of prominence, end quote. Oswald manifested this feeling about authority by baiting his officers.
LJ041-0160|I certainly don't. I don't think with any kind of formal argument you could have shaken that conviction. And that is why I say irrevocable.|I certainly don't. I don't think with any kind of formal argument you could have shaken that conviction. And that is why I say irrevocable.
LJ045-0085|Why don't you make some money? Poor guy was going out of his mind. We told her she should not annoy him -- poor guy, he is doing his best, "Don't annoy him so much."|Why don't you make some money? Poor guy was going out of his mind. We told her she should not annoy him -- poor guy, he is doing his best, "Don't annoy him so much."
LJ006-0104|but its issue was precarious, and dependent on the good will of the wardsmen, who measured out the portions to each according to his eye,|but its issue was precarious, and dependent on the good will of the wardsmen, who measured out the portions to each according to his eye,
LJ006-0115|Their original capital had been a few shillings, and for this they purchased the right to tax their fellows to the extent of pounds per week.|Their original capital had been a few shillings, and for this they purchased the right to tax their fellows to the extent of pounds per week.
LJ006-0221|The weekly introduction of food, to which I shall presently refer, formed the basis of luxurious banquets, washed down by liquor|The weekly introduction of food, to which I shall presently refer, formed the basis of luxurious banquets, washed down by liquor
LJ009-0042|Upon the occasion which I am describing they were four in number; and here I will continue the narrative in Mr. Wakefield's own words:|Upon the occasion which I am describing they were four in number; and here I will continue the narrative in Mr. Wakefield's own words:
LJ009-0178|In 1832 the dissection of bodies cut down from the gallows, which had been decreed centuries previously, was abolished;|In eighteen thirty-two the dissection of bodies cut down from the gallows, which had been decreed centuries previously, was abolished;
LJ014-0296|He had made use of a piece of rope cut out from the sacking of his bedstead, and had tied his feet together with a silk pocket-handkerchief.|He had made use of a piece of rope cut out from the sacking of his bedstead, and had tied his feet together with a silk pocket-handkerchief.
LJ015-0125|Redpath's crime arose from his peculiar and independent position as registrar of stock of the Great Northern Railway Company.|Redpath's crime arose from his peculiar and independent position as registrar of stock of the Great Northern Railway Company.
LJ016-0433|laughed and jested with the officers about "Jack Ketch," who, through the postponement of the execution, would lose his Christmas dinner.|laughed and jested with the officers about "Jack Ketch," who, through the postponement of the execution, would lose his Christmas dinner.
LJ036-0128|The man was dressed in faded blue color khaki work clothes, a brown shirt, and some kind of work jacket that almost matched his pants.|The man was dressed in faded blue color khaki work clothes, a brown shirt, and some kind of work jacket that almost matched his pants.
LJ001-0059|the greater part of these Italian printers, it should be mentioned, were Germans or Frenchmen, working under the influence of Italian opinion and aims.|the greater part of these Italian printers, it should be mentioned, were Germans or Frenchmen, working under the influence of Italian opinion and aims.
LJ006-0013|Sir Frederick Roe was of the same opinion as regards the appointment, but he would give the inspectors the power of acting as well as reporting.|Sir Frederick Roe was of the same opinion as regards the appointment, but he would give the inspectors the power of acting as well as reporting.
LJ008-0056|The Dublin "engine of death," as the gallows are styled in the account from which the following description is taken, consisted of an iron bar|The Dublin "engine of death," as the gallows are styled in the account from which the following description is taken, consisted of an iron bar
LJ008-0087|The change from Tyburn to the Old Bailey had worked no improvement as regards the gathering together of the crowd or its demeanor.|The change from Tyburn to the Old Bailey had worked no improvement as regards the gathering together of the crowd or its demeanor.
LJ010-0181|and the royal party drove back to Clarence House, the Queen being anxious to give the first news of the outrage and of her safety to her mother,|and the royal party drove back to Clarence House, the Queen being anxious to give the first news of the outrage and of her safety to her mother,
LJ013-0092|The thieves, for Elder was soon joined by Burgess, drove together to Ben Caunt's, the pugilist's, public-house in St. Martin's Lane,|The thieves, for Elder was soon joined by Burgess, drove together to Ben Caunt's, the pugilist's, public-house in St. Martin's Lane,
LJ021-0196|There is great danger it seems to me to arise from the constant habit which prevails where anything is opposed or objected to,|There is great danger it seems to me to arise from the constant habit which prevails where anything is opposed or objected to,
LJ024-0094|It would take months and years thereafter to get a two-thirds majority in favor of that amendment in both Houses of the Congress.|It would take months and years thereafter to get a two-thirds majority in favor of that amendment in both Houses of the Congress.
LJ046-0174|At the time of the assassination there were approximately 400 persons throughout the country who were subject to periodic review.|At the time of the assassination there were approximately four hundred persons throughout the country who were subject to periodic review.
LJ004-0231|This was effected by stopping the nearly indiscriminate admission of visitors, which had hitherto prevailed all over the jail.|This was effected by stopping the nearly indiscriminate admission of visitors, which had hitherto prevailed all over the jail.
LJ010-0009|People, too, were getting into the habit of carrying but little cash about them, and no valuables but their watches or personal jewelery.|People, too, were getting into the habit of carrying but little cash about them, and no valuables but their watches or personal jewelery.
LJ019-0172|prisoners who had been acquitted were not permitted to return to the prison to show their joy and receive the congratulations of their unfortunate fellows.|prisoners who had been acquitted were not permitted to return to the prison to show their joy and receive the congratulations of their unfortunate fellows.
LJ020-0041|The phosphates which the process of “bolting” removes to a large extent from white flour, go directly to the manufacture of bone,|The phosphates which the process of “bolting” removes to a large extent from white flour, go directly to the manufacture of bone,
LJ020-0098|Having made out your rolls and tucked them up snugly for the final rise, return to your chamber for a comfortable bath and toilet.|Having made out your rolls and tucked them up snugly for the final rise, return to your chamber for a comfortable bath and toilet.
LJ032-0258|Ruth and Michael Paine both noticed the rolled-up blanket in the garage during the time that Marina Oswald was living in their home.|Ruth and Michael Paine both noticed the rolled-up blanket in the garage during the time that Marina Oswald was living in their home.
LJ042-0038|and religion and education are used as a tool to suppress what would otherwise be a population questioning their government's unfair|and religion and education are used as a tool to suppress what would otherwise be a population questioning their government's unfair
LJ003-0132|whose language and manners, whose female associates of the most abandoned description, and the scenes consequent with such lost wretches|whose language and manners, whose female associates of the most abandoned description, and the scenes consequent with such lost wretches
LJ008-0185|Beware of entering the crowd! Remember thirty poor persons were pressed to death by the crowd when Haggerty and Holloway were executed!|Beware of entering the crowd! Remember thirty poor persons were pressed to death by the crowd when Haggerty and Holloway were executed!
LJ008-0187|It was still greater at Fauntleroy's execution in 1824, when no less than 100,000 persons assembled, it was said.|It was still greater at Fauntleroy's execution in eighteen twenty-four, when no less than one hundred thousand persons assembled, it was said.
LJ009-0259|The wretched man did not fall with it, but jumped on to the platform, and seizing the rope with his hands, tried to avoid strangulation.|The wretched man did not fall with it, but jumped on to the platform, and seizing the rope with his hands, tried to avoid strangulation.
LJ011-0035|Every endeavor was used, however, to obtain a commutation of sentence. His case was twice argued before the judges on points of law,|Every endeavor was used, however, to obtain a commutation of sentence. His case was twice argued before the judges on points of law,
LJ022-0138|It has under consideration many measures which provide for the rounding out of the program of economic and social reconstruction|It has under consideration many measures which provide for the rounding out of the program of economic and social reconstruction
LJ033-0204|So if I found all of these then I would have been able to say these fibers probably had come from this blanket. But since I found so few,|So if I found all of these then I would have been able to say these fibers probably had come from this blanket. But since I found so few,
LJ043-0017|Marina had a hundred dresses given to her, and he objected to that lavish help, because Marina was throwing it into his face.|Marina had a hundred dresses given to her, and he objected to that lavish help, because Marina was throwing it into his face.
LJ046-0220|When the threat is in the form of a written communication, give a copy to local Secret Service and forward the original to the Bureau|When the threat is in the form of a written communication, give a copy to local Secret Service and forward the original to the Bureau
LJ049-0029|Without attempting to prescribe or recommend specific measures which should be employed for the future protection of Presidents,|Without attempting to prescribe or recommend specific measures which should be employed for the future protection of Presidents,
LJ007-0019|Even in the daytime, when supervision was withdrawn, "the language used to be dreadful," says one of the women when under examination;|Even in the daytime, when supervision was withdrawn, "the language used to be dreadful," says one of the women when under examination;
LJ010-0145|These were the last executions for high treason, but not the last prisoners by many who passed through Newgate charged with sedition.|These were the last executions for high treason, but not the last prisoners by many who passed through Newgate charged with sedition.
